82240,Torrington,Wyoming,WY,Goshen,42.0624,-104.1917
82301,Rawlins,Wyoming,WY,Carbon,41.7951,-107.2349
82310,Jeffrey City,Wyoming,WY,Fremont,42.5402,-107.8724
82322,Bairoil,Wyoming,WY,Sweetwater,42.2327,-107.5633
82324,Elk Mountain,Wyoming,WY,Carbon,41.6874,-106.4146
82325,Encampment,Wyoming,WY,Carbon,41.2054,-106.7803
82331,Saratoga,Wyoming,WY,Carbon,41.498,-106.754
82335,Walcott,Wyoming,WY,Carbon,41.7611,-106.845
82336,Wamsutter,Wyoming,WY,Sweetwater,41.6583,-108.1517
82401,Worland,Wyoming,WY,Washakie,44.0138,-107.9563
82410,Basin,Wyoming,WY,Big Horn,44.3788,-108.0438
82411,Burlington,Wyoming,WY,Big Horn,44.4442,-108.4327
82412,Byron,Wyoming,WY,Big Horn,44.7844,-108.544
82414,Cody,Wyoming,WY,Park,44.5231,-109.0756
82428,Hyattville,Wyoming,WY,Big Horn,44.2507,-107.6053
82433,Meeteetse,Wyoming,WY,Park,44.1962,-108.95
82441,Shell,Wyoming,WY,Big Horn,44.6011,-107.7889
82442,Ten Sleep,Wyoming,WY,Washakie,43.9978,-107.4153
82443,Thermopolis,Wyoming,WY,Hot Springs,43.7758,-108.3839
82501,Riverton,Wyoming,WY,Fremont,43.0351,-108.2024
82512,Crowheart,Wyoming,WY,Fremont,43.3716,-109.296
82513,Dubois,Wyoming,WY,Fremont,43.5451,-109.6492
82514,Fort Washakie,Wyoming,WY,Fremont,43.0048,-108.8964
82523,Pavillion,Wyoming,WY,Fremont,43.3623,-108.6998
82601,Casper,Wyoming,WY,Natrona,42.8458,-106.3166
82620,Alcova,Wyoming,WY,Natrona,42.5302,-106.76
82630,Arminto,Wyoming,WY,Natrona,43.1789,-107.2576
82635,Edgerton,Wyoming,WY,Natrona,43.4074,-106.2638
82637,Glenrock,Wyoming,WY,Converse,42.7803,-105.8719
82639,Kaycee,Wyoming,WY,Johnson,43.7236,-106.5632
82642,Lysite,Wyoming,WY,Fremont,43.3284,-107.6488
82646,Natrona,Wyoming,WY,Natrona,43.0297,-106.8092
82701,Newcastle,Wyoming,WY,Weston,43.8511,-104.2262
82711,Alva,Wyoming,WY,Crook,44.6873,-104.4414
82716,Gillette,Wyoming,WY,Campbell,44.282,-105.4974
82718,Gillette,Wyoming,WY,Campbell,43.9282,-105.5492
82721,Moorcroft,Wyoming,WY,Crook,44.4154,-104.8389
82725,Recluse,Wyoming,WY,Campbell,44.7861,-105.776
82729,Sundance,Wyoming,WY,Crook,44.4058,-104.3837
82730,Upton,Wyoming,WY,Weston,44.0893,-104.6352
82731,Weston,Wyoming,WY,Campbell,44.7705,-105.3581
82801,Sheridan,Wyoming,WY,Sheridan,44.7849,-106.9648
82834,Buffalo,Wyoming,WY,Johnson,44.3485,-106.7073
82835,Clearmont,Wyoming,WY,Sheridan,44.661,-106.4581
82838,Parkman,Wyoming,WY,Sheridan,44.965,-107.3254
82901,Rock Springs,Wyoming,WY,Sweetwater,41.606,-109.23
82922,Bondurant,Wyoming,WY,Sublette,43.2238,-110.3353
82923,Boulder,Wyoming,WY,Sublette,42.6881,-109.5401
82925,Cora,Wyoming,WY,Sublette,43.1399,-109.9154
82929,Little America,Wyoming,WY,Sweetwater,41.5436,-109.859
82930,Evanston,Wyoming,WY,Uinta,41.2609,-110.9631
82932,Farson,Wyoming,WY,Sweetwater,42.0834,-109.4184
82933,Fort Bridger,Wyoming,WY,Uinta,41.3166,-110.3843
82936,Lonetree,Wyoming,WY,Uinta,41.0552,-110.1603
82941,Pinedale,Wyoming,WY,Sublette,42.8543,-109.8561
82942,Point Of Rocks,Wyoming,WY,Sweetwater,41.6802,-108.7857
83001,Jackson,Wyoming,WY,Teton,43.4528,-110.7393
83013,Moran,Wyoming,WY,Teton,43.9509,-110.5532
83101,Kemmerer,Wyoming,WY,Lincoln,41.7887,-110.5283
83110,Afton,Wyoming,WY,Lincoln,42.7128,-110.942
83113,Big Piney,Wyoming,WY,Sublette,42.6483,-110.1246
83114,Cokeville,Wyoming,WY,Lincoln,42.058,-110.9164
83118,Etna,Wyoming,WY,Lincoln,43.0443,-111.0085
83123,La Barge,Wyoming,WY,Lincoln,42.2473,-110.2109
83201,Pocatello,Idaho,ID,Bannock,42.8876,-112.4381
83210,Aberdeen,Idaho,ID,Bingham,43.0049,-112.84
83211,American Falls,Idaho,ID,Power,42.6352,-112.9458
83212,Arbon,Idaho,ID,Power,42.5026,-112.5585
83213,Arco,Idaho,ID,Butte,43.6355,-113.3176
83214,Arimo,Idaho,ID,Bannock,42.56,-112.1746
83215,Atomic City,Idaho,ID,Bingham,43.4449,-112.8128
83217,Bancroft,Idaho,ID,Caribou,42.7205,-111.8429
83218,Basalt,Idaho,ID,Bingham,43.3155,-112.1644
83220,Bern,Idaho,ID,Bear Lake,42.3191,-111.3926
83226,Challis,Idaho,ID,Custer,44.4969,-114.1946
83227,Clayton,Idaho,ID,Custer,44.2733,-114.4102
83228,Clifton,Idaho,ID,Franklin,42.216,-111.9957
83229,Cobalt,Idaho,ID,Lemhi,45.093,-114.2317
83243,Holbrook,Idaho,ID,Oneida,42.1619,-112.6539
83244,Howe,Idaho,ID,Butte,43.9087,-113.0878
83251,Mackay,Idaho,ID,Custer,43.9111,-113.612
83278,Stanley,Idaho,ID,Custer,44.3714,-114.8561
83287,Fish Haven,Idaho,ID,Bear Lake,42.0459,-111.4633
83301,Twin Falls,Idaho,ID,Twin Falls,42.5565,-114.4693
83302,Rogerson,Idaho,ID,Twin Falls,42.218,-114.5942
83311,Albion,Idaho,ID,Cassia,42.3896,-113.5567
83312,Almo,Idaho,ID,Cassia,42.0846,-113.6283
83313,Bellevue,Idaho,ID,Blaine,43.4397,-114.2498
83314,Bliss,Idaho,ID,Gooding,42.9449,-114.9104
83320,Carey,Idaho,ID,Blaine,43.2744,-113.8926
83321,Castleford,Idaho,ID,Twin Falls,42.521,-114.8734
83322,Corral,Idaho,ID,Camas,43.5282,-114.7307
83324,Dietrich,Idaho,ID,Lincoln,42.9125,-114.2664
83337,Hill City,Idaho,ID,Camas,43.3005,-115.0512
83343,Minidoka,Idaho,ID,Minidoka,42.773,-113.5098
83401,Idaho Falls,Idaho,ID,Bonneville,43.5518,-111.8919
83414,Alta,Wyoming,WY,Teton,43.8886,-110.9492
83420,Ashton,Idaho,ID,Fremont,44.0153,-111.4253
83423,Dubois,Idaho,ID,Clark,44.1858,-112.3259
83425,Hamer,Idaho,ID,Jefferson,43.9308,-112.1872
83428,Irwin,Idaho,ID,Bonneville,43.3861,-111.2527
83429,Island Park,Idaho,ID,Fremont,44.4466,-111.3679
83462,Carmen,Idaho,ID,Lemhi,45.255,-113.8573
83463,Gibbonsville,Idaho,ID,Lemhi,45.5704,-113.9913
83464,Leadore,Idaho,ID,Lemhi,44.7389,-113.4926
83468,Tendoy,Idaho,ID,Lemhi,44.9681,-113.8167
83501,Lewiston,Idaho,ID,Nez Perce,46.3646,-116.8609
83520,Ahsahka,Idaho,ID,Clearwater,46.5394,-116.3233
83522,Cottonwood,Idaho,ID,Idaho,46.0448,-116.3733
83525,Elk City,Idaho,ID,Idaho,45.7896,-115.5024
83536,Kamiah,Idaho,ID,Lewis,46.2186,-116.0347
83542,Lucile,Idaho,ID,Idaho,45.557,-116.2669
83546,Pierce,Idaho,ID,Clearwater,46.4924,-115.8071
83601,Atlanta,Idaho,ID,Elmore,43.8479,-115.2538
83602,Banks,Idaho,ID,Boise,44.0804,-116.124
83604,Bruneau,Idaho,ID,Owyhee,42.614,-115.8419
83605,Caldwell,Idaho,ID,Canyon,43.6627,-116.7
83610,Cambridge,Idaho,ID,Washington,44.5922,-116.6757
83611,Cascade,Idaho,ID,Valley,44.6927,-115.6417
83615,Donnelly,Idaho,ID,Valley,44.6659,-116.0369
83617,Emmett,Idaho,ID,Gem,43.9089,-116.4927
83619,Fruitland,Idaho,ID,Payette,44.0027,-116.9143
83623,Glenns Ferry,Idaho,ID,Elmore,42.9622,-115.316
83624,Grand View,Idaho,ID,Owyhee,42.9896,-116.0934
83631,Idaho City,Idaho,ID,Boise,43.8834,-115.708
83634,Kuna,Idaho,ID,Ada,43.487,-116.3819
83647,Mountain Home,Idaho,ID,Elmore,43.1392,-115.6963
83650,Murphy,Idaho,ID,Owyhee,42.8481,-116.6371
83654,New Meadows,Idaho,ID,Adams,44.994,-116.2874
83671,Warren,Idaho,ID,Idaho,45.2641,-115.6765
83677,Yellow Pine,Idaho,ID,Valley,44.9698,-115.4963
83716,Boise,Idaho,ID,Ada,43.5345,-115.9711
83801,Athol,Idaho,ID,Kootenai,47.9267,-116.7318
83802,Avery,Idaho,ID,Shoshone,47.2714,-115.866
83805,Bonners Ferry,Idaho,ID,Boundary,48.7306,-116.3322
83806,Bovill,Idaho,ID,Latah,46.8588,-116.3935
83810,Cataldo,Idaho,ID,Kootenai,47.5522,-116.4431
83821,Coolin,Idaho,ID,Bonner,48.5228,-116.8408
83822,Oldtown,Idaho,ID,Bonner,48.1552,-116.9781
83824,Desmet,Idaho,ID,Benewah,47.126,-116.8937
83826,Eastport,Idaho,ID,Boundary,48.9994,-116.1813
83836,Hope,Idaho,ID,Bonner,48.2444,-116.2795
83843,Moscow,Idaho,ID,Latah,46.7309,-116.9897
83849,Osburn,Idaho,ID,Shoshone,47.5211,-116.021
83866,Santa,Idaho,ID,Benewah,47.1544,-116.431
83876,Worley,Idaho,ID,Kootenai,47.4292,-116.9056
84001,Altamont,Utah,UT,Duchesne,40.3514,-110.2754
84003,American Fork,Utah,UT,Utah,40.3928,-111.7941
84006,Bingham Canyon,Utah,UT,Salt Lake,40.5646,-112.0977
84008,Bonanza,Utah,UT,Uintah,40.0211,-109.1773
84010,Bountiful,Utah,UT,Davis,40.8775,-111.8727
84015,Clearfield,Utah,UT,Davis,41.1294,-112.0482
84017,Coalville,Utah,UT,Summit,40.8405,-111.3228
84018,Croydon,Utah,UT,Morgan,41.0689,-111.5231
84022,Dugway,Utah,UT,Tooele,40.2708,-112.6898
84023,Dutch John,Utah,UT,Daggett,40.9291,-109.391
84026,Fort Duchesne,Utah,UT,Uintah,40.3014,-109.8637
84027,Fruitland,Utah,UT,Duchesne,40.1575,-110.8226
84029,Grantsville,Utah,UT,Tooele,40.6005,-112.4618
84031,Hanna,Utah,UT,Duchesne,40.4501,-110.8097
84032,Heber City,Utah,UT,Wasatch,40.4947,-111.4051
84034,Ibapah,Utah,UT,Tooele,40.0366,-113.9853
84035,Jensen,Utah,UT,Uintah,40.3787,-109.351
84038,Laketown,Utah,UT,Rich,41.8107,-111.2689
84059,Orem,Utah,UT,Utah,40.177,-111.536
84080,Vernon,Utah,UT,Tooele,40.0826,-112.426
84083,Wendover,Utah,UT,Tooele,40.7329,-113.9918
84086,Woodruff,Utah,UT,Rich,41.4888,-111.1868
84301,Bear River City,Utah,UT,Box Elder,41.6093,-112.1241
84305,Clarkston,Utah,UT,Cache,41.9188,-112.0486
84313,Grouse Creek,Utah,UT,Box Elder,41.7094,-113.8833
84329,Park Valley,Utah,UT,Box Elder,41.8551,-113.3478
84501,Price,Utah,UT,Carbon,39.602,-110.8081
84510,Aneth,Utah,UT,San Juan,37.2161,-109.1871
84511,Blanding,Utah,UT,San Juan,37.5863,-109.4866
84512,Bluff,Utah,UT,San Juan,37.2844,-109.5518
84513,Castle Dale,Utah,UT,Emery,39.2122,-111.0196
84515,Cisco,Utah,UT,Grand,38.97,-109.3207
84520,East Carbon,Utah,UT,Carbon,39.5461,-110.4113
84522,Emery,Utah,UT,Emery,38.9226,-111.2512
84525,Green River,Utah,UT,Emery,39.0002,-110.1598
84531,Mexican Hat,Utah,UT,San Juan,37.1184,-109.9919
84532,Moab,Utah,UT,Grand,38.5677,-109.5271
84533,Lake Powell,Utah,UT,San Juan,37.7489,-110.2269
84535,Monticello,Utah,UT,San Juan,37.9217,-109.3153
84536,Monument Valley,Utah,UT,San Juan,37.0614,-110.4273
84620,Aurora,Utah,UT,Sevier,38.9222,-111.9341
84623,Chester,Utah,UT,Sanpete,39.4761,-111.563
84624,Delta,Utah,UT,Millard,39.3755,-112.5319
84626,Elberta,Utah,UT,Utah,39.9739,-111.9554
84630,Fayette,Utah,UT,Sanpete,39.2315,-111.8497
84631,Fillmore,Utah,UT,Millard,38.9805,-112.3313
84639,Levan,Utah,UT,Juab,39.5215,-111.9438
84710,Alton,Utah,UT,Kane,37.4699,-112.5484
84712,Antimony,Utah,UT,Garfield,38.1015,-111.993
84713,Beaver,Utah,UT,Beaver,38.2807,-112.6299
84714,Beryl,Utah,UT,Iron,37.8958,-113.6614
84715,Bicknell,Utah,UT,Wayne,38.3278,-111.5264
84716,Boulder,Utah,UT,Garfield,37.9166,-111.4266
84718,Cannonville,Utah,UT,Garfield,37.5396,-112.0451
84719,Brian Head,Utah,UT,Iron,37.6985,-112.8437
84721,Cedar City,Utah,UT,Iron,37.8788,-113.2045
84722,Central,Utah,UT,Washington,37.4166,-113.6244
84724,Elsinore,Utah,UT,Sevier,38.6753,-112.1489
84728,Garrison,Utah,UT,Millard,39.0744,-113.8949
84732,Greenwich,Utah,UT,Piute,38.4454,-111.9023
84734,Hanksville,Utah,UT,Wayne,38.2521,-110.8137
84737,Hurricane,Utah,UT,Washington,37.1454,-113.3675
84741,Kanab,Utah,UT,Kane,37.0475,-112.5263
84742,Kanarraville,Utah,UT,Iron,37.5228,-113.2036
84751,Milford,Utah,UT,Beaver,38.3311,-112.9934
84759,Panguitch,Utah,UT,Garfield,37.8078,-112.4369
84767,Springdale,Utah,UT,Washington,37.1862,-113.0139
85001,Phoenix,Arizona,AZ,Maricopa,33.4484,-112.074
85083,Phoenix,Arizona,AZ,Maricopa,33.7352,-112.1294
85118,Gold Canyon,Arizona,AZ,Pinal,33.3284,-111.3502
85121,Bapchule,Arizona,AZ,Pinal,33.1405,-111.9128
85122,Casa Grande,Arizona,AZ,Pinal,32.8905,-111.754
85132,Florence,Arizona,AZ,Pinal,32.9969,-111.3612
85135,Hayden,Arizona,AZ,Gila,33.0041,-110.7868
85141,Picacho,Arizona,AZ,Pinal,32.6686,-111.4549
85205,Mesa,Arizona,AZ,Maricopa,33.4368,-111.7129
85262,Scottsdale,Arizona,AZ,Maricopa,33.7752,-111.7791
85320,Aguila,Arizona,AZ,Maricopa,33.9186,-113.2134
85321,Ajo,Arizona,AZ,Pima,32.2295,-112.6542
85322,Arlington,Arizona,AZ,Maricopa,33.3133,-112.7891
85324,Black Canyon City,Arizona,AZ,Yavapai,34.0755,-112.134
85325,Bouse,Arizona,AZ,La Paz,33.9578,-114.0036
85328,Cibola,Arizona,AZ,La Paz,33.3164,-114.665
85332,Congress,Arizona,AZ,Yavapai,34.1764,-112.768
85333,Dateland,Arizona,AZ,Yuma,32.8679,-113.4631
85334,Ehrenberg,Arizona,AZ,La Paz,33.6177,-114.5077
85336,Gadsden,Arizona,AZ,Yuma,32.5302,-114.7743
85337,Gila Bend,Arizona,AZ,Maricopa,32.9306,-112.7468
85340,Litchfield Park,Arizona,AZ,Maricopa,33.5098,-112.4135
85341,Lukeville,Arizona,AZ,Pima,31.8737,-112.7845
85342,Morristown,Arizona,AZ,Maricopa,33.8567,-112.6232
85344,Parker,Arizona,AZ,La Paz,34.15,-114.2891
85346,Quartzsite,Arizona,AZ,La Paz,33.7292,-114.1925
85347,Roll,Arizona,AZ,Yuma,32.7517,-113.9891
85348,Salome,Arizona,AZ,La Paz,33.7481,-113.5715
85360,Wikieup,Arizona,AZ,Mohave,34.7033,-113.6113
85365,Yuma,Arizona,AZ,Yuma,32.7093,-114.4905
85501,Globe,Arizona,AZ,Gila,33.4024,-110.7892
85530,Bylas,Arizona,AZ,Graham,33.1265,-110.117
85531,Central,Arizona,AZ,Graham,32.8692,-109.7878
85533,Clifton,Arizona,AZ,Greenlee,33.1323,-109.2462
85541,Payson,Arizona,AZ,Gila,34.2198,-111.2878
85542,Peridot,Arizona,AZ,Gila,33.3103,-110.4554
85545,Roosevelt,Arizona,AZ,Gila,33.6358,-110.9749
85553,Tonto Basin,Arizona,AZ,Gila,33.8317,-111.2946
85554,Young,Arizona,AZ,Gila,34.1014,-110.9637
85601,Arivaca,Arizona,AZ,Pima,31.5885,-111.316
85602,Benson,Arizona,AZ,Cochise,31.9883,-110.2941
85603,Bisbee,Arizona,AZ,Cochise,31.4086,-109.9117
85605,Bowie,Arizona,AZ,Cochise,32.3265,-109.487
85606,Cochise,Arizona,AZ,Cochise,32.0979,-109.9239
85607,Douglas,Arizona,AZ,Cochise,31.3511,-109.5447
85610,Elfrida,Arizona,AZ,Cochise,31.7139,-109.6193
85611,Elgin,Arizona,AZ,Santa Cruz,31.6598,-110.5254
85614,Green Valley,Arizona,AZ,Pima,31.8543,-111.0003
85618,Mammoth,Arizona,AZ,Pinal,32.7239,-110.644
85619,Mount Lemmon,Arizona,AZ,Pima,32.3763,-110.7605
85621,Nogales,Arizona,AZ,Santa Cruz,31.377,-110.9435
85632,San Simon,Arizona,AZ,Cochise,32.0423,-109.1748
85634,Sells,Arizona,AZ,Pima,32.0315,-112.0065
85638,Tombstone,Arizona,AZ,Cochise,31.7216,-110.0584
85641,Vail,Arizona,AZ,Pima,32.0027,-110.7053
85643,Willcox,Arizona,AZ,Cochise,32.373,-109.8631
85652,Cortaro,Arizona,AZ,Pima,32.4201,-111.1132
85714,Tucson,Arizona,AZ,Pima,32.1707,-110.9719
85735,Tucson,Arizona,AZ,Pima,32.093,-111.3472
85901,Show Low,Arizona,AZ,Navajo,34.2998,-110
85911,Cibecue,Arizona,AZ,Navajo,34.0448,-110.4854
85920,Alpine,Arizona,AZ,Apache,33.8279,-109.1283
85924,Concho,Arizona,AZ,Apache,34.4458,-109.6741
85925,Eagar,Arizona,AZ,Apache,34.1077,-109.294
85926,Fort Apache,Arizona,AZ,Navajo,33.7906,-109.9887
85928,Heber,Arizona,AZ,Navajo,34.41,-110.5883
85942,Woodruff,Arizona,AZ,Navajo,34.6475,-110.0806
86001,Flagstaff,Arizona,AZ,Coconino,35.1859,-111.662
86016,Gray Mountain,Arizona,AZ,Coconino,35.7504,-111.6188
86023,Grand Canyon,Arizona,AZ,Coconino,35.9421,-112.1309
86024,Happy Jack,Arizona,AZ,Coconino,34.6616,-111.3404
86028,Petrified Forest Natl Pk,Arizona,AZ,Apache,35.2375,-109.5229
86029,Sun Valley,Arizona,AZ,Navajo,34.9806,-110.0582
86030,Hotevilla,Arizona,AZ,Navajo,35.9278,-110.6729
86031,Indian Wells,Arizona,AZ,Navajo,35.4056,-110.0848
86033,Kayenta,Arizona,AZ,Navajo,36.6883,-110.2652
86034,Keams Canyon,Arizona,AZ,Navajo,35.8082,-110.2845
86035,Leupp,Arizona,AZ,Coconino,35.3365,-110.9927
86036,Marble Canyon,Arizona,AZ,Coconino,36.737,-111.8229
86040,Page,Arizona,AZ,Coconino,36.9147,-111.4558
86044,Tonalea,Arizona,AZ,Coconino,36.7093,-110.8411
86045,Tuba City,Arizona,AZ,Coconino,36.1037,-111.2686
86046,Williams,Arizona,AZ,Coconino,35.5434,-112.1707
86047,Winslow,Arizona,AZ,Navajo,35.0242,-110.6974
86052,North Rim,Arizona,AZ,Coconino,36.2105,-112.0613
86053,Kaibeto,Arizona,AZ,Coconino,36.4025,-111.3518
86301,Prescott,Arizona,AZ,Yavapai,34.5917,-112.4265
86305,Prescott,Arizona,AZ,Yavapai,34.8185,-112.9584
86320,Ash Fork,Arizona,AZ,Yavapai,35.215,-112.5027
86321,Bagdad,Arizona,AZ,Yavapai,34.5785,-113.1755
86322,Camp Verde,Arizona,AZ,Yavapai,34.5697,-111.8551
86331,Jerome,Arizona,AZ,Yavapai,34.7486,-112.1086
86333,Mayer,Arizona,AZ,Yavapai,34.3655,-112.1296
86336,Sedona,Arizona,AZ,Coconino,34.8266,-111.7506
86337,Seligman,Arizona,AZ,Yavapai,35.3212,-112.9548
86401,Kingman,Arizona,AZ,Mohave,35.1328,-113.7033
86402,Kingman,Arizona,AZ,Mohave,35.2632,-114.0637
86403,Lake Havasu City,Arizona,AZ,Mohave,34.4814,-114.3483
86426,Fort Mohave,Arizona,AZ,Mohave,35.0052,-114.5687
86432,Littlefield,Arizona,AZ,Mohave,36.8872,-113.9297
86434,Peach Springs,Arizona,AZ,Mohave,35.5378,-113.4202
86435,Supai,Arizona,AZ,Coconino,36.2242,-112.6932
86438,Yucca,Arizona,AZ,Mohave,34.8722,-114.1494
86441,Dolan Springs,Arizona,AZ,Mohave,35.5692,-114.3777
86444,Meadview,Arizona,AZ,Mohave,35.9822,-114.0775
86503,Chinle,Arizona,AZ,Apache,36.1304,-109.6037
86504,Fort Defiance,Arizona,AZ,Apache,35.7445,-109.0765
86505,Ganado,Arizona,AZ,Apache,35.7114,-109.542
86507,Lukachukai,Arizona,AZ,Apache,36.4181,-109.2446
86508,Lupton,Arizona,AZ,Apache,35.3539,-109.0537
86510,Pinon,Arizona,AZ,Navajo,36.1002,-110.2211
86514,Teec Nos Pos,Arizona,AZ,Apache,36.7797,-109.359
86535,Dennehotso,Arizona,AZ,Apache,36.7773,-109.861
86538,Many Farms,Arizona,AZ,Apache,36.4083,-109.634
87001,Algodones,New Mexico,NM,Sandoval,35.389,-106.3517
87002,Belen,New Mexico,NM,Valencia,34.6511,-106.6952
87005,Bluewater,New Mexico,NM,Cibola,35.255,-107.9856
87007,Casa Blanca,New Mexico,NM,Cibola,35.0456,-107.4714
87009,Cedarvale,New Mexico,NM,Torrance,34.3706,-105.702
87011,Claunch,New Mexico,NM,Socorro,34.0646,-105.9496
87012,Coyote,New Mexico,NM,Rio Arriba,36.1018,-106.6692
87013,Cuba,New Mexico,NM,Sandoval,36.0482,-107.1885
87015,Edgewood,New Mexico,NM,Santa Fe,35.0776,-106.1872
87016,Estancia,New Mexico,NM,Torrance,34.77,-106.135
87018,Counselor,New Mexico,NM,Sandoval,36.2092,-107.4578
87024,Jemez Pueblo,New Mexico,NM,Sandoval,35.6243,-106.7219
87028,La Joya,New Mexico,NM,Socorro,34.3813,-106.815
87029,Lindrith,New Mexico,NM,Rio Arriba,36.3249,-107.0495
87036,Mountainair,New Mexico,NM,Torrance,34.5158,-106.2577
87070,Clines Corners,New Mexico,NM,Torrance,35.0095,-105.6692
87101,Albuquerque,New Mexico,NM,Bernalillo,35.1996,-106.6448
87301,Gallup,New Mexico,NM,McKinley,35.5065,-108.7414
87310,Brimhall,New Mexico,NM,McKinley,35.8005,-108.5815
87312,Continental Divide,New Mexico,NM,McKinley,35.4226,-108.323
87313,Crownpoint,New Mexico,NM,McKinley,35.7206,-108.0271
87315,Fence Lake,New Mexico,NM,Cibola,34.7344,-108.6934
87321,Ramah,New Mexico,NM,McKinley,35.1324,-108.492
87327,Zuni,New Mexico,NM,McKinley,35.0684,-108.8336
87364,Sheep Springs,New Mexico,NM,San Juan,36.142,-108.7064
87401,Farmington,New Mexico,NM,San Juan,36.7412,-108.1797
87412,Blanco,New Mexico,NM,San Juan,36.7242,-107.8253
87420,Shiprock,New Mexico,NM,San Juan,36.656,-108.7355
87501,Santa Fe,New Mexico,NM,Santa Fe,35.6975,-105.9821
87510,Abiquiu,New Mexico,NM,Rio Arriba,36.1769,-106.2449
87513,Arroyo Hondo,New Mexico,NM,Taos,36.5796,-105.6873
87515,Canjilon,New Mexico,NM,Rio Arriba,36.4795,-106.4378
87521,Chamisal,New Mexico,NM,Taos,36.1311,-105.7385
87524,Costilla,New Mexico,NM,Taos,36.9324,-105.6723
87538,Ilfeld,New Mexico,NM,San Miguel,35.4212,-105.5589
87544,Los Alamos,New Mexico,NM,Los Alamos,35.8663,-106.2676
87551,Los Ojos,New Mexico,NM,Rio Arriba,36.7292,-106.57
87701,Las Vegas,New Mexico,NM,San Miguel,35.5949,-105.2272
87710,Angel Fire,New Mexico,NM,Colfax,36.3849,-105.2439
87711,Anton Chico,New Mexico,NM,Guadalupe,35.2001,-105.1422
87712,Buena Vista,New Mexico,NM,Mora,35.9136,-105.2492
87728,Maxwell,New Mexico,NM,Colfax,36.5434,-104.564
87730,Mills,New Mexico,NM,Harding,36.1281,-104.2277
87733,Mosquero,New Mexico,NM,Harding,35.8041,-103.9021
87740,Raton,New Mexico,NM,Colfax,36.8952,-104.4349
87750,Valmora,New Mexico,NM,Mora,35.8164,-104.9231
87801,Socorro,New Mexico,NM,Socorro,34.0479,-106.8907
87820,Aragon,New Mexico,NM,Catron,33.8859,-108.5466
87821,Datil,New Mexico,NM,Catron,34.0427,-108.0183
87825,Magdalena,New Mexico,NM,Socorro,34.1114,-107.2409
87827,Pie Town,New Mexico,NM,Catron,34.3243,-108.3682
87829,Quemado,New Mexico,NM,Catron,34.2652,-108.7578
87901,Truth Or Consequences,New Mexico,NM,Sierra,33.1606,-107.2669
87930,Arrey,New Mexico,NM,Sierra,32.8487,-107.3192
87939,Monticello,New Mexico,NM,Sierra,33.397,-107.4509
87940,Rincon,New Mexico,NM,Doña Ana,32.6597,-107.0643
88001,Las Cruces,New Mexico,NM,Doña Ana,32.2901,-106.7539
88009,Playas,New Mexico,NM,Hidalgo,32.055,-108.6291
88022,Arenas Valley,New Mexico,NM,Grant,32.7839,-108.1854
88025,Buckhorn,New Mexico,NM,Grant,33.0633,-108.6956
88029,Columbus,New Mexico,NM,Luna,31.8276,-107.64
88030,Deming,New Mexico,NM,Luna,32.2318,-107.7466
88040,Hachita,New Mexico,NM,Grant,31.8904,-108.3316
88045,Lordsburg,New Mexico,NM,Hidalgo,32.316,-108.723
88055,Redrock,New Mexico,NM,Grant,32.6862,-108.7381
88081,Chaparral,New Mexico,NM,Otero,32.2239,-106.2631
88101,Clovis,New Mexico,NM,Curry,34.4126,-103.2214
88112,Broadview,New Mexico,NM,Curry,34.804,-103.1292
88114,Crossroads,New Mexico,NM,Lea,33.5272,-103.3564
88115,Dora,New Mexico,NM,Roosevelt,33.9387,-103.3366
88118,Floyd,New Mexico,NM,Roosevelt,34.252,-103.5827
88119,Fort Sumner,New Mexico,NM,DeBaca,34.46,-104.2317
88121,House,New Mexico,NM,Quay,34.6952,-103.9203
88122,Kenna,New Mexico,NM,Roosevelt,33.8423,-103.7719
88136,Yeso,New Mexico,NM,DeBaca,34.455,-104.7452
88201,Roswell,New Mexico,NM,Chaves,33.6397,-104.3748
88202,Roswell,New Mexico,NM,Chaves,33.3038,-104.4318
88210,Artesia,New Mexico,NM,Eddy,32.8384,-104.4074
88213,Caprock,New Mexico,NM,Lea,33.3939,-103.639
88220,Carlsbad,New Mexico,NM,Eddy,32.4119,-104.2395
88231,Eunice,New Mexico,NM,Lea,32.4392,-103.1594
88240,Hobbs,New Mexico,NM,Lea,32.7222,-103.1372
88250,Hope,New Mexico,NM,Eddy,32.8156,-104.7299
88252,Jal,New Mexico,NM,Lea,32.1128,-103.1997
88255,Loco Hills,New Mexico,NM,Eddy,32.819,-103.9777
88260,Lovington,New Mexico,NM,Lea,32.9512,-103.3488
88263,Malaga,New Mexico,NM,Eddy,32.1813,-104.0668
88301,Carrizozo,New Mexico,NM,Lincoln,33.6496,-105.8696
88310,Alamogordo,New Mexico,NM,Otero,32.8932,-105.9485
88312,Alto,New Mexico,NM,Lincoln,33.4314,-105.6776
88321,Encino,New Mexico,NM,Torrance,34.615,-105.4839
88336,Hondo,New Mexico,NM,Lincoln,33.3876,-105.2708
88339,Mayhill,New Mexico,NM,Otero,32.907,-105.5181
88344,Pinon,New Mexico,NM,Otero,32.6396,-105.4157
88401,Tucumcari,New Mexico,NM,Quay,35.168,-103.7179
88410,Amistad,New Mexico,NM,Union,35.8983,-103.213
88411,Bard,New Mexico,NM,Quay,35.1303,-103.1605
88414,Capulin,New Mexico,NM,Union,36.7785,-103.9986
